id,name,type,latitude,longitude,date,hour,timestamp,temperature,salinity,ph,dis_oxy,enterococcus,status
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,21/02/17,8:55:00,21/02/17 8:55,17,32,7.04,6.08,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,21/02/17,5:56:00,21/02/17 5:56,16,35.2,7.24,6.24,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,21/02/17,6:08:00,21/02/17 6:08,16,35.8,7.04,5.91,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,21/02/17,6:45:00,21/02/17 6:45,17,35.6,6.76,5.8,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,21/02/17,7:00:00,21/02/17 7:00,17,35.2,7.24,6.24,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,21/02/17,7:35:00,21/02/17 7:35,17,35.8,7.04,5.91,0.99,1
IR11,IC-ENSENADA BLANCA-SUR,RECREATIVO,26.111689,-111.279585,27/02/17,10:10:00,27/02/17 10:10,17,32,nan,nan,328,0
IR12,LOS METATES,RECREATIVO,26.118822,-111.286574,27/02/17,10:43:00,27/02/17 10:43,18,32,nan,nan,328,0
IR13,IC-ENSENADA BLANCA-NORTE,RECREATIVO,26.11226,-111.279596,27/02/17,10:27:00,27/02/17 10:27,18,32,nan,nan,328,0
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,08/03/17,9:37:00,08/03/17 9:37,18,32.5,7.03,6.13,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,08/03/17,7:50:00,08/03/17 7:50,17.5,35,6.81,5.36,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,08/03/17,9:20:00,08/03/17 9:20,17,32,7.1,6.41,10,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,08/03/17,9:43:00,08/03/17 9:43,18,32,6.96,6.21,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,08/03/17,9:59:00,08/03/17 9:59,18,31,7.1,6.44,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,08/03/17,10:19:00,08/03/17 10:19,19,30,7.03,6.69,6015,0
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,08/03/17,10:35:00,08/03/17 10:35,18,34,7.03,7.09,8297,0
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,08/03/17,7:21:00,08/03/17 7:21,17,30,6.68,6.24,906,0
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,08/03/17,7:34:00,08/03/17 7:34,17,31,6.69,6.17,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,08/03/17,8:11:00,08/03/17 8:11,17.5,32,7.19,6.17,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,08/03/17,8:45:00,08/03/17 8:45,19,31,7.12,6.03,6015,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,08/03/17,9:09:00,08/03/17 9:09,18,34,8.68,7.09,20,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,13/03/17,9:17:00,13/03/17 9:17,19,32,7.03,7.09,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,13/03/17,9:33:00,13/03/17 9:33,19,31,7.03,7.09,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,13/03/17,7:40:00,13/03/17 7:40,18,32,7.03,7.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,13/03/17,8:30:00,13/03/17 8:30,19,32,7.03,7.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,15/03/17,9:33:00,15/03/17 9:33,19.5,32,6.69,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,15/03/17,7:58:00,15/03/17 7:58,19,34.9,6.69,6.17,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,15/03/17,9:24:00,15/03/17 9:24,19.5,32,6.69,7.09,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,15/03/17,9:41:00,15/03/17 9:41,19.5,33.5,6.69,7.09,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,15/03/17,9:52:00,15/03/17 9:52,19.5,34.9,6.68,6.24,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,15/03/17,10:19:00,15/03/17 10:19,19.5,34.9,6.69,6.17,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,15/03/17,10:48:00,15/03/17 10:48,19.5,35.8,7.01,5.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,15/03/17,7:01:00,15/03/17 7:01,19,32,7.03,7.09,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,15/03/17,7:17:00,15/03/17 7:17,19,34.9,6.68,6.24,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,15/03/17,8:19:00,15/03/17 8:19,19,32,6.69,7.09,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,15/03/17,8:42:00,15/03/17 8:42,19,32.5,6.69,7.09,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,15/03/17,9:10:00,15/03/17 9:10,19,33,6.69,7.09,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,17/03/17,9:43:00,17/03/17 9:43,18,33,7.9,7.09,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,30/03/17,8:48:00,30/03/17 8:48,20.5,30,7.01,5.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,30/03/17,8:21:00,30/03/17 8:21,20,30,7.23,6.53,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,30/03/17,7:50:00,30/03/17 7:50,20,30,7.14,6.22,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,30/03/17,9:07:00,30/03/17 9:07,20,30,7.23,6.53,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,30/03/17,9:22:00,30/03/17 9:22,20,32,7.14,6.22,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,06/04/17,10:31:00,06/04/17 10:31,20,32,7.01,5.9,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,06/04/17,8:28:00,06/04/17 8:28,22,31,7.14,6.22,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,06/04/17,10:23:00,06/04/17 10:23,21,31,7.14,6.22,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,06/04/17,10:38:00,06/04/17 10:38,21,33,7.23,6.53,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,06/04/17,10:49:00,06/04/17 10:49,21,30,7.14,6.22,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,06/04/17,11:00:00,06/04/17 11:00,21,32,7.01,5.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,06/04/17,11:28:00,06/04/17 11:28,21,32.5,7.23,6.53,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,06/04/17,7:56:00,06/04/17 7:56,20,32,7.01,5.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,06/04/17,7:40:00,06/04/17 7:40,20,31,7.23,6.53,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,06/04/17,9:05:00,06/04/17 9:05,20.5,34,7.14,7.16,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,06/04/17,9:50:00,06/04/17 9:50,21,32,7.01,5.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,06/04/17,10:15:00,06/04/17 10:15,21,31,7.23,6.53,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,12/04/17,9:38:00,12/04/17 9:38,22,32,7.19,6.17,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,12/04/17,7:52:00,12/04/17 7:52,21.5,32,7.23,6.53,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,12/04/17,9:24:00,12/04/17 9:24,21.5,30,6.81,5.36,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,12/04/17,9:46:00,12/04/17 9:46,22,31,7.12,6.03,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,12/04/17,9:54:00,12/04/17 9:54,21,32,8.68,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,12/04/17,10:02:00,12/04/17 10:02,22,32,8.68,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,12/04/17,10:26:00,12/04/17 10:26,22.5,32.5,8.68,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,12/04/17,7:34:00,12/04/17 7:34,20,32,7.14,6.22,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,12/04/17,7:14:00,12/04/17 7:14,20,31,7.01,5.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,12/04/17,8:26:00,12/04/17 8:26,20,31,7.14,6.22,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,12/04/17,8:53:00,12/04/17 8:53,21,30,7.01,5.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,12/04/17,9:07:00,12/04/17 9:07,21,31,7.01,7.16,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,20/04/17,22:20:00,20/04/17 22:20,21,34,8.68,7.16,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,20/04/17,8:18:00,20/04/17 8:18,20,32.5,8.68,7.16,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,20/04/17,22:11:00,20/04/17 22:11,21,32,8.68,7.16,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,20/04/17,22:34:00,20/04/17 22:34,21.5,32,8.68,7.16,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,20/04/17,22:40:00,20/04/17 22:40,24.5,34,8.68,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,20/04/17,22:58:00,20/04/17 22:58,21,33,8.68,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,20/04/17,23:12:00,20/04/17 23:12,22,34,8.68,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,20/04/17,7:37:00,20/04/17 7:37,20,32,8.68,7.16,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,20/04/17,7:57:00,20/04/17 7:57,19.5,32,8.68,7.16,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,20/04/17,8:35:00,20/04/17 8:35,20,34,8.68,7.16,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,20/04/17,9:03:00,20/04/17 9:03,21,32,8.68,7.16,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,20/04/17,9:48:00,20/04/17 9:48,21,34,8.68,7.16,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,26/04/17,10:23:00,26/04/17 10:23,23,30,7.13,7.16,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,26/04/17,9:09:00,26/04/17 9:09,23,32,6.99,6.38,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,27/04/17,10:07:00,27/04/17 10:07,23,33,7.13,6.29,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,27/04/17,8:22:00,27/04/17 8:22,24,33,6.61,5.97,10112,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,27/04/17,9:58:00,27/04/17 9:58,23,32,7.3,6.43,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,27/04/17,10:18:00,27/04/17 10:18,22.5,32,7.13,7.16,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,27/04/17,10:44:00,27/04/17 10:44,23,32,7.13,7.16,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,27/04/17,10:58:00,27/04/17 10:58,23,32,7.13,7.16,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,27/04/17,7:40:00,27/04/17 7:40,22,32.5,8.68,7.16,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,27/04/17,7:50:00,27/04/17 7:50,21,32,7.03,6.69,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,27/04/17,8:36:00,27/04/17 8:36,22.5,32.5,7.05,6.45,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,27/04/17,9:41:00,27/04/17 9:41,22.5,33,7.08,6.24,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,04/05/17,10:33:00,04/05/17 10:33,22.7,32.9,6.63,6.8,10112,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,04/05/17,7:50:00,04/05/17 7:50,22.7,32.9,6.63,6.8,204,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,04/05/17,10:15:00,04/05/17 10:15,22.7,32.9,6.63,6.8,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,04/05/17,10:45:00,04/05/17 10:45,22.7,32.9,6.63,6.8,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,04/05/17,10:55:00,04/05/17 10:55,22.7,32.9,6.63,6.8,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,04/05/17,11:20:00,04/05/17 11:20,22.7,32.9,6.63,6.8,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,04/05/17,7:00:00,04/05/17 7:00,22.7,32.9,6.63,6.8,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,04/05/17,7:10:00,04/05/17 7:10,22.7,32.9,6.63,6.8,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,04/05/17,8:15:00,04/05/17 8:15,22.7,32.9,6.63,6.8,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,04/05/17,11:45:00,04/05/17 11:45,22.7,32.9,6.63,6.8,10112,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,04/05/17,8:35:00,04/05/17 8:35,22.7,32.9,6.63,6.8,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,04/05/17,10:02:00,04/05/17 10:02,22.7,32.9,6.63,6.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,11/05/17,9:32:00,11/05/17 9:32,17.5,32.5,6.63,6.8,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,11/05/17,8:01:00,11/05/17 8:01,17.5,32.5,6.63,6.8,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,11/05/17,9:17:00,11/05/17 9:17,17.5,33,6.63,6.8,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,11/05/17,9:40:00,11/05/17 9:40,17.5,33,6.63,6.8,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,11/05/17,9:51:00,11/05/17 9:51,18,32.5,6.63,6.8,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,11/05/17,10:15:00,11/05/17 10:15,17.5,33,6.63,6.8,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,11/05/17,10:40:00,11/05/17 10:40,17.5,33.5,6.63,6.8,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,11/05/17,7:10:00,11/05/17 7:10,17.5,33,6.63,6.8,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,11/05/17,7:23:00,11/05/17 7:23,17.5,32.5,6.63,6.8,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,11/05/17,8:23:00,11/05/17 8:23,17.5,33,6.63,6.8,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,11/05/17,8:42:00,11/05/17 8:42,17.5,33,6.63,6.8,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,11/05/17,9:04:00,11/05/17 9:04,17.5,33,6.63,6.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,18/05/17,9:32:00,18/05/17 9:32,17.5,32,6.63,6.8,10112,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,18/05/17,7:52:00,18/05/17 7:52,25,33,6.63,6.8,204,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,18/05/17,9:17:00,18/05/17 9:17,17.5,33,6.63,6.8,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,18/05/17,9:41:00,18/05/17 9:41,17.5,33,6.63,6.8,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,18/05/17,9:53:00,18/05/17 9:53,17.5,33,6.63,6.8,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,18/05/17,10:18:00,18/05/17 10:18,17.5,33,6.63,6.8,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,18/05/17,7:29:00,18/05/17 7:29,23.5,31,6.63,6.8,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,18/05/17,8:06:00,18/05/17 8:06,22.5,32,6.63,6.8,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,18/05/17,10:47:00,18/05/17 10:47,17.5,33,6.63,6.8,10112,0
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,18/05/17,8:33:00,18/05/17 8:33,23,32,6.63,6.8,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,18/05/17,7:16:00,18/05/17 7:16,24,32,6.63,6.8,10112,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,18/05/17,9:13:00,18/05/17 9:13,24,33,6.63,6.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,21/05/17,8:20:00,21/05/17 8:20,18,33,6.63,6.8,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,21/05/17,7:26:00,21/05/17 7:26,18,32,6.63,6.8,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,21/05/17,8:45:00,21/05/17 8:45,18,33,6.63,6.8,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,21/05/17,7:10:00,21/05/17 7:10,18,32.5,6.63,6.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,25/05/17,10:30:00,25/05/17 10:30,21,32,6.63,6.8,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,25/05/17,8:56:00,25/05/17 8:56,24,31,6.63,6.8,94,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,25/05/17,10:22:00,25/05/17 10:22,22,33,6.63,6.8,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,25/05/17,10:42:00,25/05/17 10:42,22,31,6.63,6.8,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,25/05/17,10:52:00,25/05/17 10:52,22,31,6.63,6.8,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,25/05/17,11:08:00,25/05/17 11:08,22,32.5,6.63,6.8,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,25/05/17,11:23:00,25/05/17 11:23,22,32,6.63,6.8,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,25/05/17,8:13:00,25/05/17 8:13,21,32,6.63,6.8,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,25/05/17,8:26:00,25/05/17 8:26,19,30,6.63,6.8,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,25/05/17,9:19:00,25/05/17 9:19,22,32,6.63,6.8,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,25/05/17,9:49:00,25/05/17 9:49,22,31,6.63,6.8,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,25/05/17,10:07:00,25/05/17 10:07,21,32,6.63,6.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,29/05/17,10:22:00,29/05/17 10:22,24,32,6.63,6.8,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,29/05/17,8:31:00,29/05/17 8:31,26,32,6.63,6.8,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,29/05/17,10:48:00,29/05/17 10:48,23.5,31,6.63,6.8,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,29/05/17,7:55:00,29/05/17 7:55,23,32.5,6.63,6.8,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,01/06/17,11:12:00,01/06/17 11:12,23,31,6.7,6.9,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,01/06/17,9:22:00,01/06/17 9:22,22,32.5,6.7,6.9,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,01/06/17,10:55:00,01/06/17 10:55,22,32,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,01/06/17,11:22:00,01/06/17 11:22,23,32,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,01/06/17,11:33:00,01/06/17 11:33,22,32.5,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,01/06/17,11:45:00,01/06/17 11:45,23,32.5,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,01/06/17,12:10:00,01/06/17 12:10,22,33,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,01/06/17,8:40:00,01/06/17 8:40,22,33,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,01/06/17,9:10:00,01/06/17 9:10,22,32,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,01/06/17,9:43:00,01/06/17 9:43,23,32,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,01/06/17,10:16:00,01/06/17 10:16,22,33,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,01/06/17,10:35:00,01/06/17 10:35,22,32,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,08/06/17,9:23:00,08/06/17 9:23,23,33,6.7,6.9,0.99,1
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,08/06/17,7:45:00,08/06/17 7:45,20.5,32,6.7,6.9,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,08/06/17,9:11:00,08/06/17 9:11,23,32,6.7,6.9,0.99,1
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,08/06/17,9:31:00,08/06/17 9:31,23,32.5,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,08/06/17,9:39:00,08/06/17 9:39,23,32,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,08/06/17,9:58:00,08/06/17 9:58,23.5,32,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,08/06/17,10:17:00,08/06/17 10:17,19.5,31,6.7,6.9,24,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,08/06/17,6:45:00,08/06/17 6:45,21,33,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,08/06/17,7:10:00,08/06/17 7:10,21,32.5,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,08/06/17,8:02:00,08/06/17 8:02,21,32,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,08/06/17,8:18:00,08/06/17 8:18,21,33,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,08/06/17,8:59:00,08/06/17 8:59,22.5,33,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,15/06/17,9:38:00,15/06/17 9:38,25,31,6.7,6.9,4569,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,15/06/17,8:00:00,15/06/17 8:00,25,32,6.7,6.9,10112,0
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,15/06/17,9:35:00,15/06/17 9:35,24,31,6.7,6.9,10112,0
SRN2,LA DARSENA,RECREATIVO,26.0165,-111.340808,15/06/17,9:48:00,15/06/17 9:48,26,32,6.7,6.9,0.99,1
SRN4,LA NEGRITA,RECREATIVO,26.022352,-111.344335,15/06/17,9:55:00,15/06/17 9:55,24,34,6.7,6.9,0.99,1
SRN5,MIL PALMAS,RECREATIVO,26.058156,-111.3283,15/06/17,10:15:00,15/06/17 10:15,25,33,6.7,6.9,0.99,1
SRN6,LA PICAZON,RECREATIVO,26.082873,-111.323868,15/06/17,10:32:00,15/06/17 10:32,25,32.5,6.7,6.9,0.99,1
SRS1,ENSENADA BLANCA,RECREATIVO,25.721483,-111.234901,15/06/17,7:16:00,15/06/17 7:16,23.5,32.5,6.7,6.9,0.99,1
SRS2,LIGUI,RECREATIVO,25.972378,-111.352629,15/06/17,7:29:00,15/06/17 7:29,23.5,32,6.7,6.9,0.99,1
SRS4,JUNCALITO ,RECREATIVO,25.832737,-111.329703,15/06/17,8:20:00,15/06/17 8:20,24,32.5,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,15/06/17,8:40:00,15/06/17 8:40,24,32,6.7,6.9,636,0
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,15/06/17,9:10:00,15/06/17 9:10,24,32.5,6.7,6.9,0.99,1
SC-N1,CARCAMO MALECON,CONTROL,26.013386,-111.339279,19/06/17,9:44:00,19/06/17 9:44,25,33,6.7,6.9,10112,0
SCS1,PUERTO ESCONDIDO,CONTROL,25.814849,-111.31232,19/06/17,7:44:00,19/06/17 7:44,25.5,32,6.7,6.9,0.99,1
SRN1,LOS PANGONES,RECREATIVO,26.001124,-111.337404,19/06/17,9:23:00,19/06/17 9:23,25,32,6.7,6.9,0.99,1
SRS5,NOPOLO ,RECREATIVO,25.922304,-111.347746,19/06/17,8:13:00,19/06/17 8:13,25,32.5,6.7,6.9,0.99,1
SRS6,LA SALINITA,RECREATIVO,25.972378,-111.352629,19/06/17,9:08:00,19/06/17 9:08,25,32,6.7,6.9,0.99,1
